Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Giovanny Gallegos","LAD",3,3,,4.370861000766055,45,1,0,0.7239999771118164,,45.29999923706055,192,42,24,22,7,15,0,1,47,9.337748501636572,2.9801325005223105,3.1333333333333333,1.3907285002437448,0.24479166666666666,0.078125,0.16666666666666666,0.23863636363636365,1.2582781668871976,0.28688524590163933,0.6991525423728813,,,4.159857278463899,0.20567810201785333,,,,,,,,,188.8159942626953,4.16812356385698,184.39599609375,4.070551858704958,,,,,,,,,,,,,,,,,,,"Giovanny Gallegos","14986",606149
"Paul Sewald","CLE",3,2,,3.6933045964960645,48,0,1.1419999599456787,11.880499839782715,,46.29999923706055,189,38,21,19,7,15,2,2,54,10.49676043214671,2.9157667867074193,3.6,1.360691167130129,0.2857142857142857,0.07936507936507936,0.20634920634920634,0.22093023255813954,1.1447084421888387,0.27927927927927926,0.7407407407407407,,,3.900821043090182,0.2052227310429635,,,,,,,,,267.95199351310725,5.787300171241186,250.731995344162,5.415377958439903,,,,,,,,,,,,,,,,,,,"Paul Sewald","13892",623149
"Brandon Komar","CIN",4,6,,5.478260869565218,25,11,0,0,,92,413,105,61,56,14,35,0,3,58,5.673913043478261,3.4239130434782608,1.6571428571428573,1.3695652173913044,0.14043583535108958,0.0847457627118644,0.05569007263922518,0.28,1.5217391304347827,0.30033003300330036,0.6561461794019934,,,5.12300151742023,0.20277785266120682,,,,,,,,,237.60000000000002,2.582608695652174,280,3.0434782608695654,,,,,,,,,,,,,,,,,,,"Brandon Komar","sa3010630",688162
"Alek Jacob","SDP",2,2,,4.044943869759988,43,0,0,6.527500152587891,,62.29999923706055,265,55,30,28,7,23,0,5,61,8.81219914483426,3.3226324644457046,2.652173913043478,1.011235967439997,0.23018867924528302,0.08679245283018867,0.14339622641509436,0.2320675105485232,1.2520064358780916,0.28402366863905326,0.7038123167155425,,,4.017202100104396,0.2008425527345225,,,,,,,,,296.0299949645996,4.751685370623561,284.6099967956543,4.568378816710284,,,,,,,,,,,,,,,,,,,"Alek Jacob","29628",689690
"Garrett Cleavinger","TBR",5,4,,3.7842778265598747,59,0,3.4719998836517334,15.359399795532227,,54.70000076293945,233,44,25,23,6,25,0,5,64,10.530164386949217,4.1133454636520375,2.56,0.9872029112764891,0.27467811158798283,0.1072961373390558,0.16738197424892703,0.21674876847290642,1.261425942186625,0.2857142857142857,0.7260726072607261,,,3.897741194050157,0.20030652851438743,,,,,,,,,333.3776042461395,6.094654471595744,312.29760241508484,5.709279672015541,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"Colin Selby","BAL",2,2,,4.266365761963403,39,1,0,0.6330999732017517,,44.29999923706055,197,39,23,21,4,23,1,3,46,9.345372621443644,4.672686310721822,2,0.8126410975168387,0.233502538071066,0.116751269035533,0.116751269035533,0.22807017543859648,1.3995485568345556,0.2892561983471074,0.6914893617021277,,,4.024267603446458,0.1984336442151023,,,,,,,,,193.7523942470551,4.373643286317836,186.03239607810974,4.199376958961176,,,,,,,,,,,,,,,,,,,"Colin Selby","24986",681882
"Seth Johnson","PHI",4,7,,5.3544303797468356,22,22,0,0.593999981880188,,79,362,85,51,47,12,38,0,2,61,6.949367088607595,4.329113924050633,1.605263157894737,1.3670886075949367,0.1685082872928177,0.10497237569060773,0.06353591160220996,0.2639751552795031,1.5569620253164558,0.2931726907630522,0.6779661016949152,,,5.11584686689739,0.19817302244649304,,,,,,,,,220.37599992752075,2.7895696193357056,243.37599992752075,3.080708859842035,,,,,,,,,,,,,,,,,,,"Seth Johnson","26020",686751
"Justin Armbruester","BAL",5,8,,4.910630150648599,25,22,0,0,,106.30000305175781,468,107,63,58,16,43,0,9,83,7.027281077652305,3.640639594446375,1.930232558139535,1.3546565932823722,0.17735042735042736,0.09188034188034189,0.08547008547008547,0.25721153846153844,1.411100618002471,0.2870662460567823,0.6818181818181819,,,5.029132594053056,0.19790237709912653,,,,,,,,,321.6200225830078,3.02558808419234,333.50001525878906,3.1373471842367384,,,,,,,,,,,,,,,,,,,"Justin Armbruester","sa3017548",701859
"Calvin Faucher","MIA",2,3,,4.098671667418627,48,1,22.297000885009766,5.7322001457214355,,52.70000076293945,236,52,26,24,6,25,2,2,55,9.392789237834355,4.269449653561071,2.2,1.0246679168546569,0.2330508474576271,0.1059322033898305,0.1271186440677966,0.24880382775119617,1.4611005481075663,0.3108108108108108,0.7434402332361517,,,4.096271036176428,0.19721046150353397,,,,,,,,,344.3938106536865,6.534986824817595,348.91380882263184,6.620755289779818,,,,,,,,,,,,,,,,,,,"Calvin Faucher","20116",676534
"Jacob Miller","MIA",4,8,,5.053242832320684,23,23,0,0,,103.30000305175781,462,116,63,58,15,39,0,4,63,5.488867214417295,3.397870180353564,1.6153846153846154,1.3068731462898322,0.13636363636363635,0.08441558441558442,0.05194805194805194,0.27684964200477324,1.5004839827772147,0.2961876832844575,0.6865671641791045,,,5.083227059514883,0.19704195421150014,,,,,,,,,275.3200225830078,2.66524699370106,318.50001525878906,3.083252718774913,,,,,,,,,,,,,,,,,,,"Jacob Miller","sa3020111",702571
"Sam Aldegheri","LAA",6,9,,5.145436466425536,22,21,0,0,,99.69999694824219,442,101,62,57,17,44,0,6,87,7.853560922438976,3.971915868819712,1.9772727272727273,1.534603858407616,0.19683257918552036,0.09954751131221719,0.09728506787330317,0.2576530612244898,1.4543631337849956,0.2916666666666667,0.6848184818481848,,,5.142407622121824,0.19694198117357764,,,,,,,,,290.07997741699216,2.9095284483066033,301.49998474121094,3.0240721561679718,,,,,,,,,,,,,,,,,,,"Sam Aldegheri","26443",691951
"Eric Reyzelman","NYY",1,1,,4.026315789473684,34,1,0,0,,38,163,31,18,17,5,18,0,2,45,10.657894736842104,4.2631578947368425,2.5,1.1842105263157894,0.27607361963190186,0.11042944785276074,0.16564417177914112,0.21678321678321677,1.2894736842105263,0.27956989247311825,0.7380952380952381,,,4.087532409868743,0.1963279075686678,,,,,,,,,169.09999999999997,4.449999999999999,155,4.078947368421052,,,,,,,,,,,,,,,,,,,"Eric Reyzelman","sa3020611",801432
"José Quijada","LAA",2,2,,4.21875,34,1,0,0.6287000179290771,,32,138,27,16,15,3,17,1,2,35,9.84375,4.78125,2.0588235294117645,0.84375,0.2536231884057971,0.12318840579710146,0.13043478260869568,0.226890756302521,1.375,0.2962962962962963,0.7035175879396985,,,3.978979778289795,0.19579472126036732,,,,,,,,,145.2148000717163,4.537962502241134,136.5148000717163,4.266087502241135,,,,,,,,,,,,,,,,,,,"Jose Quijada","19200",650671
"Trevor Stephan","CLE",5,4,,3.6,48,0,0,0.6672999858856201,,50,215,45,22,20,6,20,1,3,54,9.72,3.6,2.7,1.08,0.25116279069767444,0.09302325581395349,0.15813953488372096,0.234375,1.3,0.29545454545454547,0.7597173144876325,,,3.9464797782897953,0.19507243591632856,,,,,,,,,220.86919994354247,4.417383998870849,213.66919994354248,4.27338399887085,,,,,,,,,,,,,,,,,,,"Trevor Stephan","19932",663986
"Cruz Noriega","KCR",4,5,,4.695652173913044,28,9,0,0,,69,300,75,39,36,10,19,0,3,45,5.869565217391305,2.4782608695652173,2.3684210526315788,1.3043478260869565,0.15,0.06333333333333334,0.08666666666666666,0.2697841726618705,1.3623188405797102,0.2914798206278027,0.6875,,,4.702711662347766,0.19372618797128752,,,,,,,,,216.60000000000002,3.1391304347826092,239,3.463768115942029,,,,,,,,,,,,,,,,,,,"Cruz Noriega","sa3005702",679200
"Prelander Berroa","CHW",3,5,,4.695652173913044,47,7,0,0,,69,311,63,39,36,9,42,0,3,75,9.782608695652174,5.478260869565218,1.7857142857142858,1.173913043478261,0.24115755627009647,0.13504823151125403,0.10610932475884244,0.23684210526315788,1.5217391304347827,0.2967032967032967,0.7142857142857142,,,4.644740647855013,0.19359585841250365,,,,,,,,,251.10000000000002,3.6391304347826092,243,3.5217391304347827,,,,,,,,,,,,,,,,,,,"Prelander Berroa","22932",672860
"Dalton Roach","CHW",3,5,,4.767255275074271,31,5,0,0,,62.29999923706055,273,65,36,33,9,22,1,3,50,7.223114053142836,3.1781701833828477,2.272727272727273,1.3001605295657106,0.18315018315018314,0.08058608058608059,0.10256410256410255,0.2620967741935484,1.3964687169409482,0.2962962962962963,0.6854838709677419,,,4.643205318043441,0.19117000557943975,,,,,,,,,206.31999435424808,3.3117174459211554,219.49999618530273,3.5232744602463537,,,,,,,,,,,,,,,,,,,"Dalton Roach","sa3010567",681989
"Adam Ottavino","BOS",3,3,,4.198783026438483,54,0,0,0,,49.29999923706055,215,45,25,23,5,22,2,5,52,9.492900755426136,4.016227242680288,2.3636363636363638,0.9127789187909746,0.24186046511627907,0.10232558139534884,0.13953488372093023,0.2393617021276596,1.3590263901998956,0.3053435114503817,0.7,,,4.018406769161372,0.1911062267198674,,,,,,,,,209.31999435424808,4.245841736177855,204.49999618530273,4.1480730091284235,,,,,,,,,,,,,,,,,,,"Adam Ottavino","1247",493603
"Jake Bloss","TOR",5,6,,4.945054945054945,22,22,0,0.6585999727249146,,91,401,93,54,50,16,39,0,1,74,7.318681318681318,3.857142857142857,1.8974358974358974,1.5824175824175823,0.18453865336658354,0.09725685785536159,0.08728179551122195,0.25761772853185594,1.4505494505494505,0.28413284132841327,0.7116788321167884,,,5.144501756311773,0.18983051498447304,,,,,,,,,265.4343998908996,2.916861537262633,277.63439989089966,3.0509274713285675,,,,,,,,,,,,,,,,,,,"Jake Bloss","33168",814005
"Jordan Lyles","LAD",6,10,,5.472473432215805,22,21,0,0,,121.69999694824219,528,131,80,74,24,38,0,5,92,6.803615618430461,2.8101890597864947,2.4210526315789473,1.7748562482862071,0.17424242424242425,0.07196969696969698,0.10227272727272728,0.27010309278350514,1.3886606757424491,0.2899728997289973,0.6573116691285081,,,5.278230036667366,0.18772992272303282,,,,,,,,,319.7799774169922,2.6276087546081985,351.49998474121094,2.8882497416224293,,,,,,,,,,,,,,,,,,,"Jordan Lyles","7593",543475
"José Ruiz","PHI",3,3,,4.476843969392125,55,1,0,11.457099914550781,,58.29999923706055,252,55,31,29,8,23,1,2,59,9.108061868763288,3.5506003895178924,2.5652173913043477,1.2349914398323103,0.23412698412698413,0.09126984126984126,0.14285714285714285,0.2422907488986784,1.3379073931516696,0.29375,0.7035928143712575,,,4.212791970369947,0.18752858832414177,,,,,,,,,278.8483940124512,4.782991383560618,276.32839584350586,4.7397667145739435,,,,,,,,,,,,,,,,,,,"Jose Ruiz","14552",614179
"Elieser Hernández","MIL",4,6,,4.803049741521532,23,14,0,0,,78.69999694824219,335,77,45,42,16,24,1,3,75,8.576874538431307,2.7445998522980184,3.125,1.8297332348653454,0.22388059701492538,0.07164179104477612,0.15223880597014927,0.25,1.2833545605652772,0.28110599078341014,0.712468193384224,,,4.932680609166761,0.1868731736274897,,,,,,,,,254.3799774169922,3.2322742983622685,254.49998474121094,3.2337991691230346,,,,,,,,,,,,,,,,,,,"Elieser Hernandez","16933",622694
"Jimmy Joyce","SEA",5,5,,4.5,24,11,0,0,,60,266,58,32,30,7,23,0,8,50,7.5,3.45,2.1739130434782608,1.05,0.18796992481203006,0.08646616541353383,0.10150375939849623,0.24680851063829787,1.35,0.28651685393258425,0.6882022471910112,,,4.566479778289795,0.18686688867176932,,,,,,,,,214.09999999999997,3.568333333333333,216,3.6,,,,,,,,,,,,,,,,,,,"Jimmy Joyce","sa3016914",702460
"Seranthony Domínguez","BAL",5,3,,3.9779006083774826,56,0,2.01200008392334,12.401000022888184,,54.29999923706055,229,47,26,24,7,24,1,1,60,9.944751520943706,3.9779006083774826,2.5,1.1602210107767659,0.26200873362445415,0.10480349344978165,0.1572052401746725,0.23039215686274508,1.3075506629388949,0.291970802919708,0.7352941176470588,,,4.013625278222037,0.1867589031995187,,,,,,,,,298.18399486541756,5.491418030479504,285.16399669647217,5.251639055306718,,,,,,,,,,,,,,,,,,,"Seranthony Dominguez","19249",622554
"Taylor Clarke","KCR",3,3,,4.745454545454545,29,9,0,0.6407999992370605,,55,246,60,31,29,8,19,1,2,43,7.036363636363636,3.109090909090909,2.263157894736842,1.309090909090909,0.17479674796747968,0.07723577235772358,0.0975609756097561,0.26666666666666666,1.4363636363636363,0.2988505747126437,0.7079646017699115,,,4.639207051017068,0.18652936471891193,,,,,,,,,178.16319999694826,3.239330909035423,196.56319999694824,3.5738763635808772,,,,,,,,,,,,,,,,,,,"Taylor Clarke","17611",664199
"Jorge López","WSN",3,4,,4.5,48,3,4.693999767303467,10.899499893188477,,62,274,61,34,31,7,24,2,6,55,7.983870967741935,3.4838709677419355,2.2916666666666665,1.0161290322580645,0.20072992700729927,0.08759124087591241,0.11313868613138686,0.25,1.3709677419354838,0.2967032967032967,0.6781914893617021,,,4.311641068612376,0.18544013068286408,,,,,,,,,301.16799840927115,4.857548361439857,306.06799840927124,4.936580619504375,,,,,,,,,,,,,,,,,,,"Jorge Lopez","14527",605347
"Wes Parsons","CLE",2,4,,4.620123130906074,14,9,0,0,,48.70000076293945,218,48,27,25,7,23,0,3,46,8.501026560867176,4.250513280433588,2,1.2936344766537007,0.21100917431192662,0.10550458715596331,0.10550458715596331,0.25,1.4579055213081389,0.2949640287769784,0.7189542483660131,,,4.7475885830887625,0.18446111385201444,,,,,,,,,163.48000564575193,3.35687891344264,166.50000381469727,3.4188911952010326,,,,,,,,,,,,,,,,,,,"Wes Parsons","14764",641149
"Mason Fluharty","TOR",5,4,,4,54,0,0,0,,63,271,57,30,28,8,23,2,5,63,9,3.2857142857142856,2.739130434782609,1.1428571428571428,0.23247232472324722,0.08487084870848709,0.14760147601476015,0.2345679012345679,1.2698412698412698,0.28488372093023256,0.7267441860465117,,,4.150606762416779,0.1842448115699044,,,,,,,,,261.6,4.152380952380953,253,4.015873015873016,,,,,,,,,,,,,,,,,,,"Mason Fluharty","31553",689254
"Kyle Nicolas","PIT",3,4,,4.5,43,8,0,0.6169999837875366,,76,341,72,41,38,9,40,0,6,74,8.763157894736842,4.7368421052631575,1.85,1.0657894736842106,0.21700879765395895,0.11730205278592376,0.09970674486803519,0.2440677966101695,1.4736842105263157,0.2971698113207547,0.7142857142857142,,,4.5743745151319,0.18384265205992062,,,,,,,,,276.96799993515015,3.6443157886203967,275.46799993515015,3.6245789465151335,,,,,,,,,,,,,,,,,,,"Kyle Nicolas","27775",693312
"Richard Lovelady","TOR",5,4,,3.980769230769231,47,1,0,12.089500427246094,,52,221,50,25,23,7,14,1,4,46,7.961538461538462,2.423076923076923,3.2857142857142856,1.2115384615384615,0.2081447963800905,0.06334841628959276,0.14479638009049775,0.24630541871921183,1.2307692307692308,0.2866666666666667,0.7195571955719556,,,4.185710547520564,0.18243036331228157,,,,,,,,,255.05800170898436,4.904961571326623,255.35800170898438,4.910730802095854,,,,,,,,,,,,,,,,,,,"Richard Lovelady","19337",663992
"Gerson Garabito","TEX",3,4,,4.993395181487883,28,12,0,5.011899948120117,,75.69999694824219,329,73,45,42,12,28,0,7,66,7.8467638566238165,3.328930120991922,2.357142857142857,1.4266843375679665,0.2006079027355623,0.0851063829787234,0.11550151975683891,0.24829931972789115,1.3342140564293021,0.2824074074074074,0.665083135391924,,,4.870574959273755,0.18239906870636058,,,,,,,,,269.8275772094726,3.5644331319320908,269.5475845336914,3.5607344174397686,,,,,,,,,,,,,,,,,,,"Gerson Garabito","19835",642520
"Jonathan Bermúdez","MIA",4,6,,4.892412061942732,21,17,0,0,,88.30000305175781,399,95,52,48,13,38,0,7,70,7.134767590333151,3.8731595490379966,1.8421052631578947,1.3250282667761566,0.17543859649122806,0.09523809523809523,0.08020050125313283,0.268361581920904,1.5062287135147765,0.3025830258302583,0.705574912891986,,,5.023784357360647,0.18238723635425536,,,,,,,,,251.52002258300786,2.8484712784842965,277.50001525878906,3.1426954209291478,,,,,,,,,,,,,,,,,,,"Jonathan Bermudez","21241",642834
"Dane Acker","TEX",3,4,,5.1923076923076925,22,17,0,0,,78,348,77,49,45,12,36,0,5,67,7.730769230769231,4.153846153846154,1.8611111111111112,1.3846153846153846,0.1925287356321839,0.10344827586206896,0.08908045977011493,0.250814332247557,1.4487179487179487,0.2850877192982456,0.6652806652806652,,,5.025454137264154,0.18186517113393105,,,,,,,,,240.4,3.082051282051282,245,3.141025641025641,,,,,,,,,,,,,,,,,,,"Dane Acker","sa3014924",686769
"J.B. Bukauskas","MIL",2,2,,3.8196285699165693,33,1,0,0,,37.70000076293945,159,36,17,16,5,10,0,2,34,8.11671071107271,2.3872678561978558,3.4,1.1936339280989279,0.2138364779874214,0.06289308176100629,0.15094339622641512,0.24489795918367346,1.2201591265011265,0.28703703703703703,0.7435897435897436,,,4.0418113255623425,0.1818489559156388,,,,,,,,,155.88000564575196,4.134748076689378,155.50000381469727,4.124668452727453,,,,,,,,,,,,,,,,,,,"J.B. Bukauskas","20491",656266
"Tommy Kahnle","DET",1,2,,4.00468376919599,49,2,5.935999870300293,11.345999717712402,,42.70000076293945,179,35,21,19,5,20,1,2,45,9.484777348095765,4.215456599153673,2.25,1.0538641497884182,0.25139664804469275,0.11173184357541899,0.13966480446927376,0.2229299363057325,1.2880561830747335,0.2803738317757009,0.7083333333333334,,,4.126667114763688,0.1817988951500675,,,,,,,,,262.54400386810306,6.148571409300126,247.56400203704834,5.7977517005553825,,,,,,,,,,,,,,,,,,,"Tommy Kahnle","11384",592454
"Jorge Alcala","MIN",3,4,,4.029850797255923,57,0,1.00600004196167,12.1141996383667,,60.29999923706055,248,51,29,27,8,23,1,2,62,9.253731460365453,3.4328358643291197,2.6956521739130435,1.1940298658536068,0.25,0.09274193548387097,0.15725806451612903,0.22869955156950672,1.2271973621273182,0.28104575163398693,0.7165605095541402,,,4.0785859258168555,0.18129766321424817,,,,,,,,,317.70679311752315,5.268769438429108,299.9867949485779,4.974905451809777,,,,,,,,,,,,,,,,,,,"Jorge Alcala","19459",660896
"Nick Robertson","TOR",2,1,,4.08284017524734,40,0,0,0.6585999727249146,,50.70000076293945,221,47,25,23,6,20,1,3,50,8.87573951140726,3.5502958045629045,2.5,1.0650887413688714,0.22624434389140272,0.09049773755656108,0.13574660633484165,0.23737373737373738,1.3214989939206367,0.2887323943661972,0.7167235494880546,,,4.093501460592331,0.18101462256839346,,,,,,,,,212.81440553665163,4.197522728485127,209.13440370559692,4.124938867031919,,,,,,,,,,,,,,,,,,,"Nick Robertson","26226",687798
"Peyton Battenfield","COL",4,7,,5.384615228560858,22,20,0,0,,105.30000305175781,468,121,68,63,18,38,0,2,61,5.2136750625748,3.2478631537351212,1.605263157894737,1.5384614938745311,0.13034188034188035,0.0811965811965812,0.04914529914529915,0.2827102803738318,1.509971466210188,0.29512893982808025,0.6801195814648728,,,5.369708584332333,0.18094459291321374,,,,,,,,,245.2200225830079,2.328775075746917,294.50001525878906,2.7967711939574618,,,,,,,,,,,,,,,,,,,"Peyton Battenfield","25777",685410
"Ryan Thompson","ARI",5,3,,3.554757581471009,56,0,0,13.406700134277344,,55.70000076293945,231,54,24,22,6,15,2,2,44,7.109515162942018,2.4236983510029604,2.933333333333333,0.9694793404011842,0.19047619047619047,0.06493506493506493,0.12554112554112554,0.2523364485981308,1.238779157179291,0.2926829268292683,0.7425742574257426,,,3.9025659441499534,0.1805869671321694,,,,,,,,,288.6068061828613,5.181450668397274,291.12680435180664,5.226693004742484,,,,,,,,,,,,,,,,,,,"Ryan Thompson","16647",657044
"Michael Kelly","OAK",3,2,,4.00468376919599,37,0,0,0.667900025844574,,42.70000076293945,183,40,21,19,4,16,1,2,39,8.220140368349663,3.3723652793229384,2.4375,0.8430913198307346,0.21311475409836064,0.08743169398907104,0.1256830601092896,0.24242424242424243,1.311475386403365,0.29508196721311475,0.6944444444444444,,,3.8222174714914776,0.18001073886943006,,,,,,,,,189.4516057491303,4.436805675974618,188.17160391807556,4.406829052832127,,,,,,,,,,,,,,,,,,,"Michael Kelly","12791",547184
"Carlos Carrasco","NYY",4,7,,5.460910346153743,18,18,0,0.6694999933242798,,85.69999694824219,383,94,56,52,16,31,0,5,72,7.561260479289799,3.2555427063608855,2.3225806451612905,1.6802801065088442,0.18798955613577023,0.08093994778067885,0.10704960835509138,0.27089337175792505,1.4585764813444828,0.30115830115830117,0.672514619883041,,,5.173481016619803,0.17874525138739847,,,,,,,,,231.6579773902893,2.703127020298463,259.17798471450806,3.02424730389473,,,,,,,,,,,,,,,,,,,"Carlos Carrasco","6632",471911
"Aaron Rozek","MIN",5,7,,4.898612752928279,22,13,0,0,,93.69999694824219,414,105,55,51,15,29,0,5,64,6.1472787487727425,2.7854856830376487,2.206896551724138,1.4407684567436114,0.15458937198067632,0.07004830917874397,0.08454106280193235,0.27631578947368424,1.4300960978047699,0.29900332225913623,0.6991150442477876,,,4.9701084389540195,0.1782349287969325,,,,,,,,,261.87997741699223,2.7948771178898646,299.49998474121094,3.196371339335775,,,,,,,,,,,,,,,,,,,"Aaron Rozek","sa3015224",702065
